821,435,0,509567,1,"",""
822,436,0,509568,1,"",""
823,437,0,509569,1,"",""
824,438,0,509570,1,"",""
825,439,0,37217,1,"",""
826,439,1,37217,1,"",""
827,440,0,416686,1,"기존오류",""
828,441,0,60538,1,"",""
829,441,1,509571,1,"",""
830,442,0,89714,1,"",""
831,442,1,89714,1,"",""
832,443,0,223235,1,"",""
833,443,1,223235,1,"",""
834,443,2,223235,1,"",""
835,444,0,148327,1,"",""
836,445,0,339459,1,"",""
837,446,0,509573,1,"",""
838,447,0,340386,1,"",""
839,447,1,340386,1,"",""
840,448,0,509574,1,"",""
841,449,0,509575,1,"",""
842,449,1,509575,1,"",""
843,450,0,-1,1,"의미대역","끌기"
844,451,0,509576,1,"",""
845,451,1,509576,1,"",""
846,451,2,509576,1,"",""
847,452,0,448829,1,"",""
848,452,1,448829,1,"",""
849,453,0,509577,1,"",""
850,453,1,509577,1,"",""
851,454,0,499519,1,"기존오류",""
852,454,1,499519,1,"",""
853,454,2,499519,1,"",""
854,455,0,130645,1,"",""
855,455,1,130645,1,"",""
856,455,2,486227,1,"",""
857,456,0,509579,1,"",""
858,457,0,448829,1,"",""
859,458,0,509580,1,"",""
860,458,1,509580,1,"",""
861,458,2,509580,1,"",""
862,459,0,329069,1,"",""
863,459,1,329069,1,"",""
865,459,3,509581,1,"",""
866,460,0,509462,1,"",""
867,461,0,509582,1,"",""
868,462,0,509583,1,"",""
869,462,1,335776,1,"",""
870,462,2,335776,1,"",""
871,463,0,49939,1,"",""
872,463,1,49939,1,"",""
873,463,2,49939,1,"",""
874,463,3,49939,1,"",""
875,463,4,49939,1,"",""
876,464,0,303825,1,"",""
877,465,0,496452,1,"",""
878,465,1,509584,1,"",""
879,465,2,496452,1,"",""
880,465,3,496452,1,"",""
881,465,4,496452,1,"",""
882,465,5,496452,1,"",""
883,465,6,496452,1,"",""
884,466,0,13048,1,"",""
885,466,1,13048,1,"",""
886,467,0,493213,1,"",""
887,468,0,509585,1,"",""
888,468,1,509585,1,"",""
889,468,2,509585,1,"",""
890,469,0,476633,1,"",""
891,469,1,476633,1,"",""
892,469,2,476633,1,"",""
893,469,3,476633,1,"",""
894,469,4,476633,1,"",""
895,469,5,476633,1,"",""
896,470,0,332595,1,"",""
897,471,0,52996,1,"",""
898,471,1,52996,1,"",""
899,473,0,151226,1,"",""
900,474,0,493213,1,"",""
901,474,1,493213,1,"",""
902,475,0,383340,1,"",""
903,475,1,383340,1,"",""
904,476,0,461194,1,"",""
905,477,0,395006,1,"",""
906,478,0,383340,1,"",""
907,478,1,383340,1,"",""
908,478,2,383340,1,"",""
909,478,3,395006,1,"",""
910,478,4,509587,1,"",""
911,478,5,509587,1,"",""
912,479,0,509588,1,"",""
913,479,1,509588,1,"",""
914,481,0,375649,1,"",""
915,483,0,130188,1,"",""
916,484,0,131639,1,"",""
917,484,1,131639,1,"",""
918,484,2,131639,1,"",""
919,485,0,330923,1,"",""
920,486,0,261124,1,"",""
921,487,0,165775,1,"",""
922,487,1,165775,1,"",""
923,487,2,165775,1,"",""
924,488,0,180213,1,"",""
925,488,1,180213,1,"",""
926,489,0,7195,1,"",""
927,489,1,7195,1,"",""
928,490,0,330834,1,"",""
929,490,1,330834,1,"",""
930,491,0,291445,1,"",""
931,492,0,509589,1,"",""
932,493,0,329648,1,"",""
933,493,1,329648,1,"",""
934,493,2,329648,1,"",""
935,494,0,194226,1,"",""
936,495,0,509590,1,"",""
937,496,0,329648,1,"",""
938,496,1,329648,1,"",""
939,497,0,118202,1,"",""
940,497,1,118202,1,"",""
941,498,0,137586,1,"",""
942,499,0,509591,1,"",""
943,500,0,243597,1,"",""
944,500,1,243597,1,"",""
945,500,2,49149,1,"",""
946,501,0,39341,1,"",""
947,502,0,81426,1,"",""
948,502,1,81426,1,"",""
949,502,2,81426,1,"",""
950,503,0,509592,1,"",""
951,504,0,123981,1,"",""
952,505,0,509593,1,"",""
953,505,1,509593,1,"",""
954,506,0,509594,1,"",""
955,507,0,509595,1,"",""
956,507,1,509595,1,"",""
957,507,2,509595,1,"",""
958,508,0,509596,1,"",""
959,508,1,509596,1,"",""
960,508,2,509596,1,"",""
961,509,0,110126,1,"",""
962,510,0,69533,1,"",""
963,510,1,69533,1,"",""
964,511,0,69533,1,"",""
965,511,1,69533,1,"",""
966,512,0,60306,1,"",""
967,513,0,253088,1,"",""
968,514,0,40094,1,"",""
969,515,0,509597,1,"",""
970,516,0,54236,1,"",""
971,517,0,39771,1,"",""
972,517,1,39771,1,"",""
973,517,2,39771,1,"",""
974,518,0,73185,1,"",""
975,519,0,75777,1,"",""
976,520,0,48118,1,"",""
977,521,0,46175,1,"",""
978,522,0,509598,1,"",""
979,523,0,321287,1,"",""
980,524,0,381647,1,"",""
981,524,1,381647,1,"",""
982,525,0,138425,1,"",""
983,526,0,508913,1,"",""
984,527,0,381425,1,"",""
985,527,1,381425,1,"",""
986,527,2,381425,1,"",""
987,527,3,381425,1,"",""
988,528,0,509599,1,"",""
989,528,1,509599,1,"",""
990,530,0,225099,1,"",""
991,531,0,87132,1,"",""
992,532,0,278526,1,"",""
993,533,0,24864,1,"",""
994,535,0,11453,1,"",""
995,536,0,11459,1,"",""
996,537,0,227226,1,"",""
997,537,1,227226,1,"",""
998,537,2,227226,1,"",""
999,539,0,22705,1,"",""
1000,540,0,377613,1,"",""
1001,540,1,377613,1,"",""
1002,541,0,509600,1,"",""
1003,541,1,509600,1,"",""
1004,542,0,509601,1,"",""
1005,542,1,509601,1,"",""
1006,543,0,509602,1,"",""
1007,543,1,509602,1,"",""
1008,544,0,509603,1,"",""
1009,544,1,509603,1,"",""
1010,545,0,438689,1,"",""
1011,545,1,438689,1,"",""
1012,546,0,14129,1,"",""
1013,546,1,14129,1,"",""
1014,547,0,509604,1,"",""
1015,547,1,509604,1,"",""
1016,548,0,152989,1,"",""
1017,549,0,160248,1,"",""
1018,549,1,160248,1,"",""
1019,549,2,160248,1,"",""
1020,549,3,160248,1,"",""
1021,550,0,284891,1,"",""
1022,550,1,284891,1,"",""
1023,550,2,284891,1,"",""
1024,551,0,154241,1,"",""
1025,552,0,509595,1,"",""
1026,552,1,509596,1,"",""
1027,552,2,509595,1,"",""
1028,552,3,438689,1,"",""
1029,552,4,69936,1,"",""
1030,553,0,509611,1,"",""
1031,554,0,509612,1,"",""
1032,554,1,509612,1,"",""
1033,554,2,509612,1,"",""
1034,555,0,509614,1,"",""
1035,556,0,509616,1,"",""
1036,557,0,419185,1,"",""
1037,557,1,62677,1,"",""
1038,558,0,509617,1,"",""
1039,558,1,48636,1,"",""
1040,559,0,509618,1,"",""
1041,560,0,509619,1,"",""
1042,561,0,84377,1,"",""
1043,561,1,84377,1,"",""
1044,561,2,84377,1,"",""
1045,562,0,46756,1,"",""
1046,562,1,69936,1,"",""
1047,562,2,69936,1,"",""
1048,562,3,509621,1,"",""
1049,562,4,509621,1,"",""
1050,563,0,509596,1,"",""
1051,564,0,89714,1,"",""
1052,564,1,89714,1,"",""
1053,565,0,64176,1,"",""
1054,565,1,331595,1,"",""
1055,565,2,331595,1,"",""
1056,566,0,438689,1,"",""
1057,566,1,509623,1,"",""
1058,566,2,509624,1,"",""
1059,566,3,438689,1,"",""
1060,567,0,5010,1,"",""
1061,568,0,137564,1,"",""
1062,569,0,509625,1,"",""
1063,571,0,509626,1,"",""
1064,572,0,89274,1,"",""
1065,572,1,89274,1,"",""
1066,572,2,89274,1,"",""
1067,573,0,461924,1,"",""
1068,574,0,461924,1,"",""
1069,575,0,46770,1,"",""
1070,575,1,46770,1,"",""
1071,576,0,509631,1,"",""
1072,576,1,509631,1,"",""
1073,577,0,35171,1,"",""
1074,578,0,63019,1,"",""
1075,579,0,385424,1,"",""
1076,580,0,509634,1,"",""
1077,581,0,59964,1,"",""
1078,581,1,59964,1,"",""
1079,581,2,150788,1,"",""
1080,583,0,150788,1,"",""
1081,583,1,150788,1,"",""
1082,584,0,59964,1,"",""
1083,585,0,59964,1,"",""
1084,585,1,59964,1,"",""
1085,585,2,59964,1,"",""
1087,586,1,509638,1,"",""
1088,586,2,509639,1,"",""
1090,587,0,48121,1,"",""
1093,590,0,369202,1,"",""
1094,591,0,509647,1,"",""
1097,592,2,210178,1,"",""
1098,592,3,210178,1,"",""
1099,593,0,114228,1,"",""
1100,593,1,114228,1,"",""
1101,594,0,364080,1,"기존오류",""
1102,595,0,220172,1,"",""
1103,596,0,430051,1,"",""
1104,597,0,310594,1,"",""
1105,597,1,446197,1,"",""
1106,597,2,446197,1,"",""
1107,597,3,446197,1,"",""
1108,597,4,446197,1,"",""
1109,598,0,77748,1,"",""
1110,599,0,125787,1,"",""
1111,599,1,125787,1,"",""
1112,599,2,125787,1,"",""
1113,600,0,509649,1,"",""
1114,601,0,445307,1,"",""
1115,601,1,441721,1,"",""
1116,601,2,441721,1,"",""
1117,601,3,441721,1,"",""
1118,601,4,94769,1,"",""
1119,601,5,441721,1,"",""
1120,602,0,300681,1,"",""
1121,602,1,300681,1,"",""
1122,603,0,252025,1,"",""
1123,603,1,252025,1,"",""
1124,604,0,509677,1,"",""
1125,604,1,509677,1,"",""
1126,604,2,136679,1,"",""
1127,604,3,136679,1,"",""
1128,605,0,509678,1,"",""
1129,606,0,3975,1,"기존오류",""
1130,606,1,445307,1,"",""
1131,607,0,74451,1,"",""
1132,607,1,509679,1,"",""
1133,609,0,426740,1,"",""
1134,609,1,426740,1,"",""
1135,609,2,426740,1,"",""
1138,611,0,222258,1,"",""
1139,613,0,449578,1,"",""
1140,613,1,449578,1,"",""
1141,613,2,449578,1,"",""
1143,615,0,210178,1,"오류없음",""
1144,616,0,472228,1,"",""
1145,617,0,486240,1,"",""
1146,617,1,486240,1,"",""
1147,618,0,210178,1,"",""
1148,619,0,253427,1,"",""
1149,620,0,14530,1,"",""
1150,620,1,9872,1,"",""
1151,620,2,9872,1,"",""
1152,621,0,477641,1,"",""
1153,621,1,475044,1,"",""
1155,622,1,114883,1,"",""
1156,623,0,468719,1,"",""
1157,624,0,124499,1,"",""
1158,624,1,315935,1,"",""
1160,625,1,460027,1,"",""
1161,628,0,449539,1,"",""
1162,630,0,176823,1,"",""
1163,630,1,66879,1,"",""
1164,631,0,509680,1,"",""
1165,632,0,124939,1,"",""
1166,632,1,124939,1,"",""
1173,636,0,183823,1,"",""
1174,637,0,361570,1,"",""
1175,637,1,361570,1,"",""
1176,638,0,125252,1,"",""
1177,638,1,125252,1,"",""
1178,641,0,509681,1,"",""
1179,641,1,509681,1,"",""
1182,644,0,57401,1,"",""
1183,644,1,352530,1,"",""
1184,644,2,332002,1,"",""
1185,644,3,120696,1,"",""
1186,644,4,120696,1,"",""
1187,645,0,509682,1,"",""
1188,646,0,216205,1,"",""
